Trade ID,Entry Time,Exit Time,Direction,Entry Price,Exit Price,Lots,SL at Exit,Exit Reason,PnL ($),Equity ($)
2329,2025-02-21 10:45:00,2025-02-21 13:30:00,Long,2923.74,2931.78,0.31,2917.39,Opposite Signal,249.24,19399.94
2330,2025-02-21 13:30:00,2025-02-21 14:15:00,Short,2931.78,2933.21,0.35,2937.45,Opposite Signal,-50.05,19349.89
2331,2025-02-21 14:15:00,2025-02-21 14:45:00,Long,2933.21,2930.11,0.35,2927.61,Opposite Signal,-108.5,19241.39
2332,2025-02-21 14:45:00,2025-02-21 16:15:00,Short,2930.11,2935.42,0.36,2935.62,Opposite Signal,-191.16,19050.23
2333,2025-02-21 16:15:00,2025-02-21 16:30:00,Long,2935.42,2929.72,0.35,2929.72,Stop Loss,-199.44,18850.79
2334,2025-02-21 16:30:00,2025-02-21 16:45:00,Short,2929.67,2935.92,0.32,2935.92,Stop Loss,-199.87,18650.92
2335,2025-02-21 18:00:00,2025-02-21 21:30:00,Long,2931.31,2937.58,0.26,2923.69,Opposite Signal,163.02,18813.94
2336,2025-02-21 21:30:00,2025-02-21 23:30:00,Short,2937.58,2937.54,0.4,2942.55,Opposite Signal,1.6,18815.54
2337,2025-02-21 23:30:00,2025-02-24 02:30:00,Long,2937.54,2934.67,0.43,2932.9,Opposite Signal,-123.41,18692.13
2338,2025-02-24 02:30:00,2025-02-24 03:00:00,Short (Partial 50%),2934.67,2925.98,0.23,2934.67,Partial TP 1:2,199.9,18892.04
2338,2025-02-24 02:30:00,2025-02-24 03:30:00,Short,2934.67,2929.53,0.23,2929.53,Stop Loss,118.11,19010.15
2339,2025-02-24 03:30:00,2025-02-24 05:00:00,Long (Partial 50%),2929.18,2941.07,0.16,2929.18,Partial TP 1:2,190.18,19200.34
2339,2025-02-24 03:30:00,2025-02-24 07:30:00,Long,2929.18,2937.99,0.17,2937.99,Stop Loss,149.8,19350.13
2340,2025-02-24 07:45:00,2025-02-24 08:15:00,Short,2936.23,2941.55,0.37,2941.55,Stop Loss,-196.89,19153.24
2341,2025-02-24 08:15:00,2025-02-24 10:30:00,Long,2939.78,2940.31,0.35,2934.15,Opposite Signal,18.55,19171.79
2342,2025-02-24 10:30:00,2025-02-24 10:45:00,Short,2940.31,2945.42,0.39,2945.42,Stop Loss,-199.44,18972.34
2343,2025-02-24 10:45:00,2025-02-24 12:15:00,Long,2946.21,2942.03,0.34,2940.35,Opposite Signal,-142.12,18830.22
2344,2025-02-24 12:15:00,2025-02-24 13:15:00,Short,2942.03,2942.22,0.41,2946.81,Opposite Signal,-7.79,18822.43
2345,2025-02-24 13:15:00,2025-02-24 15:45:00,Long (Partial 50%),2942.22,2952.44,0.19,2942.22,Partial TP 1:2,194.15,19016.58
2345,2025-02-24 13:15:00,2025-02-24 16:00:00,Long,2942.22,2950.52,0.2,2946.71,Opposite Signal,166.0,19182.58
2346,2025-02-24 16:00:00,2025-02-24 16:30:00,Short (Partial 50%),2950.52,2939.09,0.17,2950.52,Partial TP 1:2,194.31,19376.89
2346,2025-02-24 16:00:00,2025-02-24 18:00:00,Short,2950.52,2940.92,0.17,2940.92,Stop Loss,163.13,19540.02
2347,2025-02-24 18:00:00,2025-02-25 01:00:00,Long,2942.48,2949.97,0.25,2934.61,Opposite Signal,187.25,19727.27
2348,2025-02-25 01:00:00,2025-02-25 03:00:00,Short,2949.97,2951.33,0.55,2953.61,Opposite Signal,-74.8,19652.47
2349,2025-02-25 03:00:00,2025-02-25 03:30:00,Long,2951.33,2947.67,0.54,2947.67,Stop Loss,-197.57,19454.9
2350,2025-02-25 03:30:00,2025-02-25 04:15:00,Short,2947.29,2951.46,0.47,2951.46,Stop Loss,-196.17,19258.73
2351,2025-02-25 04:30:00,2025-02-25 05:15:00,Long,2950.46,2946.45,0.49,2946.45,Stop Loss,-196.59,19062.15
2352,2025-02-25 05:15:00,2025-02-25 06:00:00,Short (Partial 50%),2944.85,2936.46,0.23,2944.85,Partial TP 1:2,192.92,19255.07
2352,2025-02-25 05:15:00,2025-02-25 07:30:00,Short,2944.85,2939.7,0.23,2939.7,Stop Loss,118.45,19373.52
2353,2025-02-25 09:00:00,2025-02-25 09:30:00,Long,2939.02,2934.48,0.44,2934.48,Stop Loss,-199.77,19173.75
2354,2025-02-25 09:30:00,2025-02-25 10:30:00,Short,2933.9,2938.79,0.4,2938.79,Stop Loss,-195.7,18978.06
2355,2025-02-25 10:30:00,2025-02-25 12:45:00,Long,2940.77,2937.43,0.35,2935.11,Opposite Signal,-116.9,18861.16
2356,2025-02-25 12:45:00,2025-02-25 14:30:00,Short (Partial 50%),2937.43,2927.73,0.2,2937.43,Partial TP 1:2,193.92,19055.07
2356,2025-02-25 12:45:00,2025-02-25 15:00:00,Short,2937.43,2931.14,0.2,2932.84,Opposite Signal,125.8,19180.87
2357,2025-02-25 15:00:00,2025-02-25 16:30:00,Long (Partial 50%),2931.14,2944.47,0.15,2931.14,Partial TP 1:2,199.92,19380.79
2357,2025-02-25 15:00:00,2025-02-25 16:45:00,Long,2931.14,2932.48,0.15,2931.14,Opposite Signal,20.1,19400.89
2358,2025-02-25 16:45:00,2025-02-25 17:15:00,Short (Partial 50%),2932.48,2917.45,0.13,2932.48,Partial TP 1:2,195.41,19596.3
2358,2025-02-25 16:45:00,2025-02-25 19:30:00,Short,2932.48,2903.04,0.13,2903.04,Stop Loss,382.75,19979.05
2359,2025-02-25 19:30:00,2025-02-26 02:00:00,Long (Partial 50%),2903.19,2924.03,0.09,2903.19,Partial TP 1:2,187.52,20166.56
2359,2025-02-25 19:30:00,2025-02-26 03:30:00,Long,2903.19,2923.87,0.1,2923.87,Stop Loss,206.84,20373.4
2360,2025-02-26 03:45:00,2025-02-26 07:15:00,Short,2917.86,2919.82,0.3,2924.42,Opposite Signal,-58.8,20314.6
2361,2025-02-26 07:15:00,2025-02-26 07:30:00,Long,2919.82,2915.99,0.36,2914.36,Opposite Signal,-137.88,20176.72
2362,2025-02-26 07:30:00,2025-02-26 09:00:00,Short,2915.99,2911.6,0.34,2921.71,Opposite Signal,149.26,20325.98
2363,2025-02-26 09:00:00,2025-02-26 11:30:00,Long,2911.6,2913.36,0.31,2905.3,Opposite Signal,54.56,20380.54
2364,2025-02-26 11:30:00,2025-02-26 16:00:00,Short (Partial 50%),2913.36,2901.79,0.17,2913.36,Partial TP 1:2,196.71,20577.25
2364,2025-02-26 11:30:00,2025-02-26 16:45:00,Short,2913.36,2899.4,0.17,2899.4,Stop Loss,237.35,20814.61
2365,2025-02-26 16:45:00,2025-02-26 23:00:00,Long (Partial 50%),2901.32,2917.11,0.12,2901.32,Partial TP 1:2,189.53,21004.14
2365,2025-02-26 16:45:00,2025-02-27 02:15:00,Long,2901.32,2917.39,0.13,2917.39,Stop Loss,208.9,21213.04
2366,2025-02-27 02:30:00,2025-02-27 04:45:00,Short (Partial 50%),2916.31,2909.55,0.29,2916.31,Partial TP 1:2,195.99,21409.03
2366,2025-02-27 02:30:00,2025-02-27 08:00:00,Short,2916.31,2894.71,0.3,2894.71,Stop Loss,648.12,22057.15
2367,2025-02-27 08:15:00,2025-02-27 09:15:00,Long,2895.13,2892.01,0.32,2889.05,Opposite Signal,-99.84,21957.31
2368,2025-02-27 09:15:00,2025-02-27 11:00:00,Short (Partial 50%),2892.01,2879.41,0.15,2892.01,Partial TP 1:2,188.99,22146.29
2368,2025-02-27 09:15:00,2025-02-27 11:15:00,Short,2892.01,2892.01,0.16,2892.01,Stop Loss,0.0,22146.29
2369,2025-02-27 13:15:00,2025-02-27 15:45:00,Short,2888.68,2889.58,0.25,2896.52,Opposite Signal,-22.5,22123.79
2370,2025-02-27 15:45:00,2025-02-27 16:30:00,Long,2889.58,2881.26,0.24,2881.26,Stop Loss,-199.67,21924.12
2371,2025-02-27 16:30:00,2025-02-27 19:15:00,Short,2881.81,2880.79,0.22,2890.74,Opposite Signal,22.44,21946.56
2372,2025-02-27 19:15:00,2025-02-27 21:30:00,Long,2880.79,2880.15,0.23,2872.36,Opposite Signal,-14.72,21931.84
2373,2025-02-27 21:30:00,2025-02-28 02:15:00,Short,2880.15,2879.05,0.3,2886.78,Opposite Signal,33.0,21964.84
2374,2025-02-28 02:15:00,2025-02-28 03:45:00,Long,2879.05,2874.51,0.44,2874.51,Stop Loss,-199.66,21765.19
2375,2025-02-28 03:45:00,2025-02-28 06:00:00,Short (Partial 50%),2874.67,2863.42,0.17,2874.67,Partial TP 1:2,191.26,21956.45
2375,2025-02-28 03:45:00,2025-02-28 06:45:00,Short,2874.67,2864.34,0.17,2864.34,Stop Loss,175.64,22132.08
2376,2025-02-28 07:30:00,2025-02-28 09:15:00,Long,2864.41,2858.47,0.33,2858.47,Stop Loss,-195.86,21936.22
2377,2025-02-28 09:15:00,2025-02-28 10:45:00,Short,2859.12,2855.92,0.37,2864.52,Opposite Signal,118.4,22054.62
2378,2025-02-28 10:45:00,2025-02-28 14:30:00,Long,2855.92,2856.24,0.34,2850.09,Opposite Signal,10.88,22065.5
2379,2025-02-28 14:30:00,2025-02-28 15:00:00,Short,2856.24,2861.04,0.37,2861.57,Opposite Signal,-177.6,21887.9
2380,2025-02-28 15:00:00,2025-02-28 15:15:00,Long,2861.04,2855.51,0.36,2855.51,Stop Loss,-199.17,21688.73
2381,2025-02-28 15:15:00,2025-02-28 16:00:00,Short (Partial 50%),2857.02,2844.59,0.16,2857.02,Partial TP 1:2,198.89,21887.62
2381,2025-02-28 15:15:00,2025-02-28 17:00:00,Short,2857.02,2839.7,0.16,2839.7,Stop Loss,277.09,22164.71
2382,2025-02-28 17:15:00,2025-02-28 19:30:00,Long,2842.32,2845.19,0.22,2833.37,Opposite Signal,63.14,22227.85
2383,2025-02-28 19:30:00,2025-02-28 20:30:00,Short,2845.19,2845.95,0.26,2852.68,Opposite Signal,-19.76,22208.09
2384,2025-02-28 20:30:00,2025-03-03 01:00:00,Long (Partial 50%),2845.95,2861.73,0.12,2845.95,Partial TP 1:2,189.38,22397.47
2384,2025-02-28 20:30:00,2025-03-03 01:45:00,Long,2845.95,2866.14,0.13,2866.14,Stop Loss,262.43,22659.9
2385,2025-03-03 02:45:00,2025-03-03 03:15:00,Short,2865.67,2870.97,0.27,2872.98,Opposite Signal,-143.1,22516.8
2386,2025-03-03 03:15:00,2025-03-03 05:00:00,Long,2870.97,2863.63,0.27,2863.63,Stop Loss,-198.3,22318.51
2387,2025-03-03 05:00:00,2025-03-03 06:30:00,Short,2862.8,2867.83,0.33,2868.76,Opposite Signal,-165.99,22152.52
2388,2025-03-03 06:30:00,2025-03-03 07:30:00,Long,2867.83,2862.64,0.38,2862.64,Stop Loss,-197.26,21955.25
2389,2025-03-03 07:30:00,2025-03-03 10:30:00,Short,2862.52,2864.95,0.43,2867.14,Opposite Signal,-104.49,21850.76
2390,2025-03-03 10:30:00,2025-03-03 11:30:00,Long,2864.95,2864.52,0.37,2859.55,Opposite Signal,-15.91,21834.85
2391,2025-03-03 11:30:00,2025-03-03 12:00:00,Short,2864.52,2868.32,0.36,2869.97,Opposite Signal,-136.8,21698.05
2392,2025-03-03 12:00:00,2025-03-03 15:15:00,Long,2868.32,2871.01,0.36,2862.89,Opposite Signal,96.84,21794.89
2393,2025-03-03 15:15:00,2025-03-03 16:30:00,Short,2871.01,2876.45,0.36,2876.45,Stop Loss,-195.87,21599.02
2394,2025-03-03 16:30:00,2025-03-03 17:30:00,Long (Partial 50%),2877.99,2890.33,0.16,2877.99,Partial TP 1:2,197.46,21796.48
2394,2025-03-03 16:30:00,2025-03-03 19:15:00,Long,2877.99,2887.98,0.16,2887.98,Stop Loss,159.84,21956.31
2395,2025-03-03 20:30:00,2025-03-03 22:45:00,Short,2887.33,2890.53,0.33,2893.36,Opposite Signal,-105.6,21850.71
2396,2025-03-03 22:45:00,2025-03-04 03:00:00,Long,2890.53,2883.8,0.29,2883.8,Stop Loss,-195.3,21655.41
2397,2025-03-04 03:00:00,2025-03-04 03:45:00,Short,2884.39,2888.19,0.35,2889.98,Opposite Signal,-133.0,21522.41
2398,2025-03-04 03:45:00,2025-03-04 06:00:00,Long,2888.19,2887.27,0.35,2882.5,Opposite Signal,-32.2,21490.21
2399,2025-03-04 06:00:00,2025-03-04 06:30:00,Short,2887.27,2891.93,0.38,2892.44,Opposite Signal,-177.08,21313.13
2400,2025-03-04 06:30:00,2025-03-04 08:00:00,Long,2891.93,2887.88,0.4,2886.94,Opposite Signal,-162.0,21151.13
2401,2025-03-04 08:00:00,2025-03-04 09:00:00,Short,2887.88,2891.34,0.45,2892.25,Opposite Signal,-155.7,20995.43
2402,2025-03-04 09:00:00,2025-03-04 09:15:00,Long (Partial 50%),2891.34,2900.81,0.21,2891.34,Partial TP 1:2,198.84,21194.27
2402,2025-03-04 09:00:00,2025-03-04 12:00:00,Long,2891.34,2914.9,0.21,2914.9,Stop Loss,494.74,21689.01
2403,2025-03-04 12:30:00,2025-03-04 13:30:00,Short,2914.38,2918.9,0.29,2921.11,Opposite Signal,-131.08,21557.93
2404,2025-03-04 13:30:00,2025-03-04 15:15:00,Long,2918.9,2921.64,0.33,2913.01,Opposite Signal,90.42,21648.35
2405,2025-03-04 15:15:00,2025-03-04 16:30:00,Short (Partial 50%),2921.64,2909.14,0.16,2921.64,Partial TP 1:2,199.92,21848.27
2405,2025-03-04 15:15:00,2025-03-04 17:00:00,Short,2921.64,2908.83,0.16,2908.83,Stop Loss,204.95,22053.22
2406,2025-03-04 17:00:00,2025-03-04 17:15:00,Long,2911.08,2902.01,0.22,2902.01,Stop Loss,-199.51,21853.72
2407,2025-03-04 20:30:00,2025-03-04 21:30:00,Short,2908.77,2914.24,0.29,2915.45,Opposite Signal,-158.63,21695.09
2408,2025-03-04 21:30:00,2025-03-05 01:30:00,Long,2914.24,2914.84,0.34,2908.38,Opposite Signal,20.4,21715.49
2409,2025-03-05 01:30:00,2025-03-05 03:00:00,Short (Partial 50%),2914.84,2906.29,0.23,2914.84,Partial TP 1:2,196.73,21912.21
2409,2025-03-05 01:30:00,2025-03-05 04:00:00,Short,2914.84,2910.89,0.23,2910.89,Stop Loss,90.81,22003.03
2410,2025-03-05 04:00:00,2025-03-05 04:15:00,Long,2911.27,2906.98,0.33,2905.31,Opposite Signal,-141.57,21861.46
2411,2025-03-05 04:15:00,2025-03-05 05:15:00,Short,2906.98,2910.48,0.3,2913.47,Opposite Signal,-105.0,21756.46
2412,2025-03-05 05:15:00,2025-03-05 09:15:00,Long,2910.48,2915.75,0.28,2903.5,Opposite Signal,147.56,21904.02
2413,2025-03-05 09:15:00,2025-03-05 10:00:00,Short,2915.75,2921.17,0.36,2921.17,Stop Loss,-195.27,21708.74
2414,2025-03-05 10:00:00,2025-03-05 11:15:00,Long,2921.22,2915.51,0.35,2915.51,Stop Loss,-199.96,21508.78
2415,2025-03-05 11:15:00,2025-03-05 14:00:00,Short,2916.3,2917.82,0.35,2921.91,Opposite Signal,-53.2,21455.58
2416,2025-03-05 14:00:00,2025-03-05 15:00:00,Long,2917.82,2913.41,0.33,2911.9,Opposite Signal,-145.53,21310.05
2417,2025-03-05 15:00:00,2025-03-05 15:30:00,Short (Partial 50%),2913.41,2901.72,0.17,2913.41,Partial TP 1:2,198.77,21508.82
2417,2025-03-05 15:00:00,2025-03-05 16:00:00,Short,2913.41,2905.53,0.17,2905.53,Stop Loss,133.98,21642.8
2418,2025-03-05 16:15:00,2025-03-05 17:30:00,Long (Partial 50%),2905.03,2923.02,0.11,2905.03,Partial TP 1:2,197.88,21840.68
2418,2025-03-05 16:15:00,2025-03-05 19:00:00,Long,2905.03,2921.32,0.11,2921.32,Stop Loss,179.21,22019.89
2419,2025-03-05 19:00:00,2025-03-05 22:00:00,Short,2921.31,2921.18,0.19,2931.35,Opposite Signal,2.47,22022.36
2420,2025-03-05 22:00:00,2025-03-05 23:30:00,Long,2921.18,2918.17,0.32,2915.09,Opposite Signal,-96.32,21926.04
2421,2025-03-05 23:30:00,2025-03-06 03:15:00,Short,2918.17,2918.89,0.42,2922.87,Opposite Signal,-30.24,21895.8
2422,2025-03-06 03:15:00,2025-03-06 03:45:00,Long (Partial 50%),2918.89,2925.46,0.3,2918.89,Partial TP 1:2,197.18,22092.99
2422,2025-03-06 03:15:00,2025-03-06 05:00:00,Long,2918.89,2923.2,0.3,2923.2,Stop Loss,129.35,22222.33
2423,2025-03-06 05:15:00,2025-03-06 07:00:00,Short (Partial 50%),2922.94,2915.85,0.28,2922.94,Partial TP 1:2,198.63,22420.97
2423,2025-03-06 05:15:00,2025-03-06 07:30:00,Short,2922.94,2918.48,0.28,2918.48,Stop Loss,124.77,22545.73
2424,2025-03-06 07:30:00,2025-03-06 09:15:00,Long,2918.81,2916.02,0.55,2915.2,Opposite Signal,-153.45,22392.28
2425,2025-03-06 09:15:00,2025-03-06 10:00:00,Short (Partial 50%),2916.02,2906.96,0.22,2916.02,Partial TP 1:2,199.39,22591.67
2425,2025-03-06 09:15:00,2025-03-06 12:15:00,Short,2916.02,2898.97,0.22,2898.97,Stop Loss,375.15,22966.82
2426,2025-03-06 12:15:00,2025-03-06 16:30:00,Long (Partial 50%),2899.5,2913.89,0.13,2899.5,Partial TP 1:2,187.09,23153.91
2426,2025-03-06 12:15:00,2025-03-06 17:15:00,Long,2899.5,2911.04,0.14,2911.04,Stop Loss,161.61,23315.52
2427,2025-03-06 19:45:00,2025-03-07 02:00:00,Short (Partial 50%),2915.37,2901.5,0.14,2915.37,Partial TP 1:2,194.13,23509.64
2427,2025-03-06 19:45:00,2025-03-07 02:30:00,Short,2915.37,2905.13,0.14,2906.67,Opposite Signal,143.36,23653.0
2428,2025-03-07 02:30:00,2025-03-07 04:00:00,Long,2905.13,2903.78,0.31,2898.7,Opposite Signal,-41.85,23611.15
2429,2025-03-07 04:00:00,2025-03-07 07:00:00,Short,2903.78,2908.62,0.28,2910.86,Opposite Signal,-135.52,23475.63
2430,2025-03-07 07:00:00,2025-03-07 10:00:00,Long (Partial 50%),2908.62,2918.0,0.21,2908.62,Partial TP 1:2,196.93,23672.56
2430,2025-03-07 07:00:00,2025-03-07 12:00:00,Long,2908.62,2919.63,0.21,2919.63,Stop Loss,231.26,23903.82
2431,2025-03-07 12:15:00,2025-03-07 13:00:00,Short,2919.16,2921.58,0.49,2923.2,Opposite Signal,-118.58,23785.24
2432,2025-03-07 13:00:00,2025-03-07 13:45:00,Long,2921.58,2917.17,0.45,2917.17,Stop Loss,-198.63,23586.61
2433,2025-03-07 14:45:00,2025-03-07 15:15:00,Short (Partial 50%),2918.77,2910.14,0.23,2918.77,Partial TP 1:2,198.4,23785.02
2433,2025-03-07 14:45:00,2025-03-07 15:30:00,Short,2918.77,2918.77,0.23,2918.77,Stop Loss,0.0,23785.02
2434,2025-03-07 15:30:00,2025-03-07 15:45:00,Long,2922.87,2915.75,0.28,2915.75,Stop Loss,-199.41,23585.61
2435,2025-03-07 15:45:00,2025-03-07 16:30:00,Short,2913.82,2921.75,0.25,2921.75,Stop Loss,-198.27,23387.34
2436,2025-03-07 16:30:00,2025-03-07 17:30:00,Long,2919.64,2914.43,0.22,2910.83,Opposite Signal,-114.62,23272.72
2437,2025-03-07 17:30:00,2025-03-07 23:00:00,Short,2914.43,2910.53,0.19,2924.78,Opposite Signal,74.1,23346.82
2438,2025-03-07 23:00:00,2025-03-10 04:15:00,Long,2910.53,2914.08,0.34,2904.76,Opposite Signal,120.7,23467.52
2439,2025-03-10 04:15:00,2025-03-10 09:00:00,Short,2914.08,2910.68,0.42,2918.75,Opposite Signal,142.8,23610.32
2440,2025-03-10 09:00:00,2025-03-10 10:45:00,Long,2910.68,2906.39,0.46,2906.39,Stop Loss,-197.26,23413.06
2441,2025-03-10 10:45:00,2025-03-10 11:45:00,Short (Partial 50%),2908.3,2897.79,0.19,2908.3,Partial TP 1:2,199.65,23612.71
2441,2025-03-10 10:45:00,2025-03-10 12:00:00,Short,2908.3,2908.3,0.19,2908.3,Stop Loss,0.0,23612.71
2442,2025-03-10 12:00:00,2025-03-10 13:15:00,Long,2908.57,2903.0,0.29,2901.68,Opposite Signal,-161.53,23451.18
2443,2025-03-10 13:15:00,2025-03-10 14:45:00,Short,2903.0,2904.09,0.27,2910.28,Opposite Signal,-29.43,23421.75
2444,2025-03-10 14:45:00,2025-03-10 16:15:00,Long,2904.09,2901.57,0.26,2896.47,Opposite Signal,-65.52,23356.23
2445,2025-03-10 16:15:00,2025-03-10 17:00:00,Short,2901.57,2907.98,0.27,2908.82,Opposite Signal,-173.07,23183.16
2446,2025-03-10 17:00:00,2025-03-10 19:30:00,Long,2907.98,2900.9,0.25,2900.13,Opposite Signal,-177.0,23006.16
2447,2025-03-10 19:30:00,2025-03-10 20:30:00,Short (Partial 50%),2900.9,2886.32,0.13,2900.9,Partial TP 1:2,189.59,23195.76
2447,2025-03-10 19:30:00,2025-03-10 21:45:00,Short,2900.9,2888.62,0.14,2888.62,Stop Loss,171.96,23367.72
2448,2025-03-10 23:45:00,2025-03-11 02:15:00,Long,2888.93,2883.99,0.29,2882.19,Opposite Signal,-143.26,23224.46
2449,2025-03-11 02:15:00,2025-03-11 03:00:00,Short,2883.99,2886.99,0.39,2889.11,Opposite Signal,-117.0,23107.46
2450,2025-03-11 03:00:00,2025-03-11 04:00:00,Long,2886.99,2882.25,0.42,2882.25,Stop Loss,-199.17,22908.29
2451,2025-03-11 09:00:00,2025-03-11 09:15:00,Short,2895.03,2897.8,0.51,2898.94,Opposite Signal,-141.27,22767.02
2452,2025-03-11 09:15:00,2025-03-11 11:15:00,Long (Partial 50%),2897.8,2906.17,0.23,2897.8,Partial TP 1:2,192.62,22959.64
2452,2025-03-11 09:15:00,2025-03-11 14:00:00,Long,2897.8,2911.38,0.23,2911.38,Stop Loss,312.43,23272.07
2453,2025-03-11 16:00:00,2025-03-11 16:15:00,Short,2907.78,2911.22,0.39,2912.82,Opposite Signal,-134.16,23137.91
2454,2025-03-11 16:15:00,2025-03-11 16:45:00,Long (Partial 50%),2911.22,2921.92,0.18,2911.22,Partial TP 1:2,192.65,23330.56
2454,2025-03-11 16:15:00,2025-03-11 17:30:00,Long,2911.22,2914.31,0.19,2914.31,Stop Loss,58.72,23389.27
2455,2025-03-11 17:30:00,2025-03-11 18:00:00,Short,2915.15,2919.32,0.28,2922.08,Opposite Signal,-116.76,23272.51
2456,2025-03-11 18:00:00,2025-03-11 23:00:00,Long,2919.32,2915.76,0.29,2912.44,Opposite Signal,-103.24,23169.27
2457,2025-03-11 23:00:00,2025-03-12 04:15:00,Short,2915.76,2914.61,0.44,2920.23,Opposite Signal,50.6,23219.87
2458,2025-03-12 04:15:00,2025-03-12 06:45:00,Long,2914.61,2914.92,0.54,2910.93,Opposite Signal,16.74,23236.61
2459,2025-03-12 06:45:00,2025-03-12 08:45:00,Short,2914.92,2916.01,0.52,2918.73,Opposite Signal,-56.68,23179.93
2460,2025-03-12 08:45:00,2025-03-12 09:15:00,Long,2916.01,2915.95,0.58,2912.61,Opposite Signal,-3.48,23176.45
2461,2025-03-12 09:15:00,2025-03-12 10:45:00,Short,2915.95,2914.47,0.47,2920.16,Opposite Signal,69.56,23246.01
2462,2025-03-12 10:45:00,2025-03-12 12:00:00,Long (Partial 50%),2914.47,2923.8,0.21,2914.47,Partial TP 1:2,195.97,23441.98
2462,2025-03-12 10:45:00,2025-03-12 12:30:00,Long,2914.47,2916.55,0.21,2916.55,Stop Loss,43.61,23485.59
2463,2025-03-12 12:30:00,2025-03-12 15:30:00,Short,2915.46,2920.8,0.37,2920.8,Stop Loss,-197.46,23288.13
2464,2025-03-12 15:30:00,2025-03-12 16:15:00,Long,2918.89,2913.49,0.37,2913.49,Stop Loss,-199.74,23088.39
2465,2025-03-12 16:15:00,2025-03-12 16:45:00,Short,2910.84,2917.41,0.3,2917.41,Stop Loss,-197.06,22891.33
2466,2025-03-12 16:45:00,2025-03-12 18:45:00,Long (Partial 50%),2915.71,2928.97,0.15,2915.71,Partial TP 1:2,198.9,23090.23
2466,2025-03-12 16:45:00,2025-03-12 21:00:00,Long,2915.71,2935.49,0.15,2935.49,Stop Loss,296.63,23386.86
2467,2025-03-12 21:00:00,2025-03-13 01:00:00,Short,2935.16,2935.14,0.33,2941.05,Opposite Signal,0.66,23387.52
2468,2025-03-13 01:00:00,2025-03-13 02:15:00,Long,2935.14,2935.06,0.47,2930.97,Opposite Signal,-3.76,23383.76
2469,2025-03-13 02:15:00,2025-03-13 02:30:00,Short,2935.06,2938.01,0.51,2938.98,Opposite Signal,-150.45,23233.31
2470,2025-03-13 02:30:00,2025-03-13 04:30:00,Long,2938.01,2937.39,0.48,2933.88,Opposite Signal,-29.76,23203.55
2471,2025-03-13 04:30:00,2025-03-13 05:00:00,Short,2937.39,2940.92,0.56,2940.92,Stop Loss,-197.71,23005.83
2472,2025-03-13 05:00:00,2025-03-13 08:15:00,Long,2941.23,2940.44,0.52,2937.39,Opposite Signal,-41.08,22964.75
2473,2025-03-13 08:15:00,2025-03-13 10:45:00,Short (Partial 50%),2940.44,2933.4,0.28,2940.44,Partial TP 1:2,197.24,23162.0
2473,2025-03-13 08:15:00,2025-03-13 11:00:00,Short,2940.44,2940.44,0.28,2940.44,Stop Loss,0.0,23162.0
2474,2025-03-13 11:00:00,2025-03-13 13:15:00,Long,2941.51,2943.83,0.43,2936.91,Opposite Signal,99.76,23261.76
2475,2025-03-13 13:15:00,2025-03-13 14:00:00,Short,2943.83,2945.75,0.43,2948.38,Opposite Signal,-82.56,23179.2
2476,2025-03-13 14:00:00,2025-03-13 15:15:00,Long,2945.75,2943.23,0.45,2941.32,Opposite Signal,-113.4,23065.8
2477,2025-03-13 15:15:00,2025-03-13 16:30:00,Short,2943.23,2948.09,0.41,2948.09,Stop Loss,-199.07,22866.73
2478,2025-03-13 16:30:00,2025-03-13 17:30:00,Long (Partial 50%),2951.86,2964.96,0.15,2951.86,Partial TP 1:2,196.44,23063.17
2478,2025-03-13 16:30:00,2025-03-13 19:45:00,Long,2951.86,2979.19,0.15,2979.19,Stop Loss,410.0,23473.17
2479,2025-03-13 20:00:00,2025-03-13 21:00:00,Short,2976.98,2983.64,0.24,2985.27,Opposite Signal,-159.84,23313.33
2480,2025-03-13 21:00:00,2025-03-14 01:00:00,Long,2983.64,2983.63,0.27,2976.27,Opposite Signal,-0.27,23313.06
2481,2025-03-14 01:00:00,2025-03-14 01:30:00,Short,2983.63,2989.43,0.34,2989.43,Stop Loss,-197.27,23115.79
2482,2025-03-14 02:15:00,2025-03-14 03:15:00,Long,2988.84,2985.08,0.39,2983.77,Opposite Signal,-146.64,22969.15
2483,2025-03-14 03:15:00,2025-03-14 04:00:00,Short,2985.08,2989.59,0.44,2989.59,Stop Loss,-198.42,22770.73
2484,2025-03-14 04:00:00,2025-03-14 04:15:00,Long,2989.75,2985.06,0.42,2985.06,Stop Loss,-196.86,22573.87
2485,2025-03-14 04:15:00,2025-03-14 04:30:00,Short,2984.06,2987.62,0.38,2989.21,Opposite Signal,-135.28,22438.59
2486,2025-03-14 04:30:00,2025-03-14 05:45:00,Long,2987.62,2984.06,0.35,2982.01,Opposite Signal,-124.6,22313.99
2487,2025-03-14 05:45:00,2025-03-14 06:30:00,Short,2984.06,2987.94,0.4,2988.96,Opposite Signal,-155.2,22158.79
2488,2025-03-14 06:30:00,2025-03-14 07:30:00,Long,2987.94,2988.77,0.43,2983.31,Opposite Signal,35.69,22194.48
2489,2025-03-14 07:30:00,2025-03-14 09:45:00,Short,2988.77,2985.82,0.42,2993.43,Opposite Signal,123.9,22318.38
2490,2025-03-14 09:45:00,2025-03-14 10:15:00,Long,2985.82,2980.92,0.4,2980.92,Stop Loss,-196.19,22122.19
